customer_id,customer_name,loyalty_tier,state,last_order_date,total_orders,days_since_last_order,churn_status
1080,Crystal Madden,Bronze,FL,2024-11-16,9,45.0,Active
1123,James Warren,Platinum,OH,2024-11-16,7,45.0,Active
1279,Andrew Larsen,Silver,GA,2024-11-16,9,45.0,Active
1339,Christopher Williams,Silver,MA,2024-11-16,6,45.0,Active
1361,Carolyn Holmes,Bronze,NC,2024-11-16,7,45.0,Active
1791,Sheryl Gonzalez,Silver,PA,2024-11-16,3,45.0,Active
1802,Claudia Odonnell,Bronze,TX,2024-11-16,14,45.0,Active
1905,Brian James,Gold,WI,2024-11-16,5,45.0,Active
2449,Jeremy Rosales,Bronze,WA,2024-11-16,6,45.0,Active
2601,Krista Roberts,Bronze,GA,2024-11-16,11,45.0,Active
2876,Lori Brown,Gold,OH,2024-11-16,8,45.0,Active
3089,William Peterson,Bronze,NC,2024-11-16,6,45.0,Active
3090,Michael Campbell,Gold,TN,2024-11-16,3,45.0,Active
3138,Sean Owen,Silver,CA,2024-11-16,6,45.0,Active
3181,April Thompson,Bronze,NC,2024-11-16,7,45.0,Active
3197,Tommy Wilcox,Gold,MI,2024-11-16,6,45.0,Active
3630,Ashley Hernandez,Bronze,TN,2024-11-16,6,45.0,Active
3850,Nicholas Mora,Bronze,NC,2024-11-16,8,45.0,Active
3868,Angela Cole,Bronze,GA,2024-11-16,7,45.0,Active
4217,Fernando Smith,Silver,NY,2024-11-16,11,45.0,Active
4379,Todd Green,Platinum,GA,2024-11-16,5,45.0,Active
4612,Sharon Gardner,Gold,TN,2024-11-16,7,45.0,Active
4657,Joseph Franklin,Gold,TN,2024-11-16,7,45.0,Active
4664,Douglas Smith,Silver,NJ,2024-11-16,5,45.0,Active
5572,Gail Kaiser,Silver,VA,2024-11-16,13,45.0,Active
5646,Tracy Rodriguez,Silver,VA,2024-11-16,3,45.0,Active
6449,Kathleen Huynh,Bronze,TX,2024-11-16,10,45.0,Active
6478,Emily Pena,Bronze,MO,2024-11-16,9,45.0,Active
6875,Jillian Meyers,Gold,TN,2024-11-16,7,45.0,Active
7007,Louis Smith,Silver,NJ,2024-11-16,6,45.0,Active
7017,Christine Holden,Bronze,CA,2024-11-16,7,45.0,Active
7356,William Gomez,Bronze,PA,2024-11-16,10,45.0,Active
7548,Keith Obrien,Silver,GA,2024-11-16,9,45.0,Active
9047,Luis Hill,Bronze,NY,2024-11-16,18,45.0,Active
9110,Barbara Diaz,Silver,FL,2024-11-16,7,45.0,Active
9568,Gloria Irwin,Gold,WA,2024-11-16,9,45.0,Active
9635,Susan Gonzales,Silver,PA,2024-11-16,4,45.0,Active
9694,Javier Munoz,Platinum,FL,2024-11-16,7,45.0,Active
9791,Debra Davis,Silver,TX,2024-11-16,8,45.0,Active
9816,Cindy Sherman,Bronze,NC,2024-11-16,14,45.0,Active
326,Todd Esparza,Silver,OH,2024-11-17,8,44.0,Active
368,Amber Jackson,Silver,TN,2024-11-17,4,44.0,Active
544,Wyatt Trevino,Platinum,NY,2024-11-17,8,44.0,Active
874,Charles Lewis,Silver,NC,2024-11-17,9,44.0,Active
955,Amanda Edwards,Silver,IL,2024-11-17,13,44.0,Active
1427,Natasha Williams,Gold,IN,2024-11-17,7,44.0,Active
1506,Abigail Brown,Gold,WA,2024-11-17,6,44.0,Active
1656,Nancy Ballard,Silver,FL,2024-11-17,10,44.0,Active
1728,Ian Bailey,Bronze,NC,2024-11-17,4,44.0,Active
1954,Renee Ramirez,Gold,NC,2024-11-17,9,44.0,Active
1958,Catherine Rogers,Bronze,CA,2024-11-17,10,44.0,Active
2087,Evan Davis,Bronze,MA,2024-11-17,13,44.0,Active
2369,Mark Barnett,Silver,MO,2024-11-17,5,44.0,Active
2435,Jeffrey Dixon,Silver,IL,2024-11-17,6,44.0,Active
2662,Jessica Fitzgerald,Bronze,VA,2024-11-17,7,44.0,Active
2775,Dawn Stout,Bronze,NC,2024-11-17,9,44.0,Active
2944,Mark Walker,Gold,TN,2024-11-17,10,44.0,Active
2950,Aaron Foster,Gold,NY,2024-11-17,2,44.0,Active
3035,Lisa King,Bronze,WI,2024-11-17,5,44.0,Active
3054,Daniel Briggs,Bronze,TX,2024-11-17,8,44.0,Active
3221,Theresa Navarro,Platinum,IN,2024-11-17,10,44.0,Active
3363,Jennifer Walker,Bronze,MO,2024-11-17,9,44.0,Active
3441,Katie Miller,Bronze,VA,2024-11-17,6,44.0,Active
3906,Rebecca Bryant,Bronze,OH,2024-11-17,7,44.0,Active
3993,Ryan Robinson,Gold,AZ,2024-11-17,5,44.0,Active
4072,Brian Campbell,Bronze,WI,2024-11-17,9,44.0,Active
4295,Michael Lopez,Bronze,WA,2024-11-17,8,44.0,Active
4764,Keith Gonzalez,Silver,TN,2024-11-17,9,44.0,Active
4977,Theresa Cunningham,Gold,PA,2024-11-17,6,44.0,Active
5548,Dana Burnett,Platinum,NJ,2024-11-17,8,44.0,Active
5752,Linda Nelson,Silver,MD,2024-11-17,5,44.0,Active
5813,Michelle Wright,Gold,TX,2024-11-17,6,44.0,Active
5882,Chad Harris,Gold,TN,2024-11-17,6,44.0,Active
5953,Steven Hall,Bronze,MD,2024-11-17,10,44.0,Active
6167,Aaron Gibson,Bronze,TX,2024-11-17,7,44.0,Active
6268,Dana Adams,Silver,FL,2024-11-17,8,44.0,Active
7066,Jacqueline Ortega,Silver,IL,2024-11-17,7,44.0,Active
7416,Brittany Collins,Bronze,OH,2024-11-17,15,44.0,Active
7675,Mark Hicks,Gold,MA,2024-11-17,6,44.0,Active
8744,Robert Dawson,Bronze,VA,2024-11-17,12,44.0,Active
8796,Ruth Hines,Gold,NY,2024-11-17,8,44.0,Active
8833,Adrian Carter,Silver,MO,2024-11-17,6,44.0,Active
8882,Russell Taylor,Bronze,CA,2024-11-17,11,44.0,Active
9162,Patrick Mckinney,Bronze,MD,2024-11-17,6,44.0,Active
9411,Lindsey Byrd,Platinum,NJ,2024-11-17,11,44.0,Active
6,Brandon Rodriguez,Bronze,AZ,2024-11-18,10,43.0,Active
24,Amanda Hansen,Bronze,MO,2024-11-18,9,43.0,Active
187,Mark Mckinney,Bronze,MO,2024-11-18,6,43.0,Active
505,Anne Smith,Platinum,CA,2024-11-18,5,43.0,Active
562,Phillip Jones,Bronze,AZ,2024-11-18,11,43.0,Active
1351,Daniel Nixon,Bronze,OH,2024-11-18,13,43.0,Active
1451,Nathan Ramos,Bronze,CA,2024-11-18,8,43.0,Active
1823,Luis Smith,Bronze,CA,2024-11-18,7,43.0,Active
2309,Andrea Lynch,Bronze,IL,2024-11-18,8,43.0,Active
2469,Samuel Hart,Bronze,NJ,2024-11-18,11,43.0,Active
2841,Valerie Martinez,Bronze,NJ,2024-11-18,7,43.0,Active
2933,Christopher Freeman,Silver,WI,2024-11-18,9,43.0,Active
3009,Briana Reyes,Gold,WA,2024-11-18,13,43.0,Active
3434,Samantha Garcia,Silver,NC,2024-11-18,8,43.0,Active
3510,Matthew Adkins,Silver,IL,2024-11-18,5,43.0,Active
3777,Sara King,Gold,CA,2024-11-18,6,43.0,Active
4190,Mike Conner,Platinum,PA,2024-11-18,11,43.0,Active
4532,Amber Perez,Silver,MA,2024-11-18,5,43.0,Active
5289,Timothy Leonard,Silver,MO,2024-11-18,6,43.0,Active
5359,Robert Munoz,Bronze,CA,2024-11-18,10,43.0,Active
5412,Nicholas Romero,Gold,FL,2024-11-18,11,43.0,Active
5536,Mike Stephenson,Platinum,TN,2024-11-18,6,43.0,Active
5537,Jacqueline Ware,Bronze,NC,2024-11-18,5,43.0,Active
5830,Maurice Turner,Bronze,WI,2024-11-18,6,43.0,Active
5856,Jason Hamilton,Gold,WA,2024-11-18,5,43.0,Active
5875,James Green,Gold,AZ,2024-11-18,9,43.0,Active
5962,Angela Jones,Silver,TN,2024-11-18,7,43.0,Active
6440,Brandy Diaz,Silver,OH,2024-11-18,5,43.0,Active
6460,Samuel Sanchez,Silver,TN,2024-11-18,6,43.0,Active
6595,Wendy Ayers,Silver,TN,2024-11-18,11,43.0,Active
7077,Edward Hill,Bronze,CA,2024-11-18,8,43.0,Active
7122,Barbara Figueroa,Bronze,WI,2024-11-18,6,43.0,Active
7152,Leah Best,Gold,CA,2024-11-18,9,43.0,Active
7529,Michael Doyle,Bronze,IL,2024-11-18,5,43.0,Active
7579,Richard Gonzales,Silver,NY,2024-11-18,8,43.0,Active
7671,Michael Snyder,Silver,IN,2024-11-18,6,43.0,Active
7836,Amy White,Gold,TX,2024-11-18,9,43.0,Active
7949,Audrey Alexander,Gold,TN,2024-11-18,9,43.0,Active
8241,Robert Bowman,Platinum,TX,2024-11-18,11,43.0,Active
8340,Alyssa Adams,Silver,NY,2024-11-18,10,43.0,Active
8360,Tony Lawson,Bronze,IN,2024-11-18,9,43.0,Active
8715,Steven Lamb,Silver,PA,2024-11-18,6,43.0,Active
8915,Cynthia Moore,Bronze,NY,2024-11-18,5,43.0,Active
9213,Tyler Hurley,Bronze,MO,2024-11-18,12,43.0,Active
9383,Brittany Lee,Bronze,PA,2024-11-18,7,43.0,Active
9601,Paul Nelson,Platinum,NC,2024-11-18,11,43.0,Active
9687,Victor Smith,Bronze,NJ,2024-11-18,7,43.0,Active
9718,Aaron Wilson,Platinum,MD,2024-11-18,8,43.0,Active
9960,David Walter,Bronze,MD,2024-11-18,7,43.0,Active
162,Richard Deleon,Silver,OH,2024-11-19,5,42.0,Active
358,Jessica Skinner,Bronze,WI,2024-11-19,7,42.0,Active
553,Christina Smith,Bronze,VA,2024-11-19,7,42.0,Active
973,Joseph Tucker,Silver,MO,2024-11-19,8,42.0,Active
1046,Brandon Hanna,Silver,GA,2024-11-19,6,42.0,Active
1059,Robert Morris,Bronze,CA,2024-11-19,4,42.0,Active
1637,Danielle Martinez,Platinum,TN,2024-11-19,8,42.0,Active
1782,Gloria Patterson,Gold,OH,2024-11-19,5,42.0,Active
2254,Rebecca Rhodes,Bronze,CA,2024-11-19,5,42.0,Active
2308,Denise Jackson,Bronze,WI,2024-11-19,7,42.0,Active
2800,Matthew Bond,Silver,FL,2024-11-19,14,42.0,Active
2878,Brenda Little,Bronze,OH,2024-11-19,10,42.0,Active
3407,Patricia Sharp,Bronze,IN,2024-11-19,8,42.0,Active
3767,Sheryl Kramer,Silver,OH,2024-11-19,8,42.0,Active
4780,Robert Collins,Bronze,MI,2024-11-19,8,42.0,Active
5169,Christopher Moore,Bronze,FL,2024-11-19,10,42.0,Active
5367,Deborah Sullivan,Gold,FL,2024-11-19,6,42.0,Active
5656,Rachel Chavez,Silver,NC,2024-11-19,8,42.0,Active
5861,Danielle Miller,Bronze,WI,2024-11-19,10,42.0,Active
5870,Pamela Weber,Gold,IL,2024-11-19,14,42.0,Active
5924,Shannon Lee,Bronze,TN,2024-11-19,10,42.0,Active
6052,Christopher Stanton,Bronze,AZ,2024-11-19,8,42.0,Active
6312,Donald Rogers,Bronze,WI,2024-11-19,10,42.0,Active
6332,Jennifer Russo,Bronze,FL,2024-11-19,11,42.0,Active
6503,Riley White,Bronze,TX,2024-11-19,10,42.0,Active
6520,Anthony Wilson,Silver,NC,2024-11-19,7,42.0,Active
6858,Sarah Cabrera,Bronze,TX,2024-11-19,8,42.0,Active
6980,John Lee,Bronze,NJ,2024-11-19,9,42.0,Active
7203,Thomas Spencer,Bronze,NJ,2024-11-19,7,42.0,Active
7352,Lydia Smith,Bronze,GA,2024-11-19,7,42.0,Active
7793,Laurie Chavez,Bronze,NC,2024-11-19,6,42.0,Active
8135,Scott Collins,Gold,MO,2024-11-19,8,42.0,Active
9928,Gregory Gonzales,Gold,NY,2024-11-19,12,42.0,Active
169,Cynthia Smith,Platinum,VA,2024-11-20,9,41.0,Active
219,Brenda Sheppard,Silver,NY,2024-11-20,9,41.0,Active
277,Jonathan Silva,Bronze,WA,2024-11-20,8,41.0,Active
309,Jeffery Gordon,Bronze,IL,2024-11-20,9,41.0,Active
465,Kim Brown,Platinum,CA,2024-11-20,10,41.0,Active
597,Jonathan Walker,Bronze,WA,2024-11-20,4,41.0,Active
661,Connie Peters,Gold,MA,2024-11-20,9,41.0,Active
719,Jason Cook,Silver,MI,2024-11-20,7,41.0,Active
1254,Megan Cannon,Bronze,OH,2024-11-20,7,41.0,Active
1278,Mark Baird,Platinum,NC,2024-11-20,7,41.0,Active
1378,Austin Mendoza,Bronze,AZ,2024-11-20,5,41.0,Active
1462,Carrie Rodriguez,Bronze,NJ,2024-11-20,8,41.0,Active
1482,Brent Gardner,Gold,TX,2024-11-20,5,41.0,Active
1520,Charles Brown,Platinum,WA,2024-11-20,4,41.0,Active
1749,Leslie Wilson,Gold,MD,2024-11-20,11,41.0,Active
1839,Michael Castillo,Gold,OH,2024-11-20,7,41.0,Active
1903,Michael Vargas,Gold,AZ,2024-11-20,6,41.0,Active
1953,Kyle Gonzales,Gold,MI,2024-11-20,11,41.0,Active
2073,Bonnie Austin,Gold,MD,2024-11-20,6,41.0,Active
2111,Bryan Williams,Silver,PA,2024-11-20,9,41.0,Active
2540,Jeremy Miller,Bronze,IL,2024-11-20,9,41.0,Active
2648,Ryan Quinn,Bronze,IN,2024-11-20,7,41.0,Active
2663,Jonathan Williams,Silver,MD,2024-11-20,9,41.0,Active
2771,Bonnie Rodgers,Bronze,IL,2024-11-20,11,41.0,Active
3043,Erika Sullivan,Gold,NC,2024-11-20,7,41.0,Active
3179,Benjamin Bates,Silver,MD,2024-11-20,8,41.0,Active
3225,Kevin Stanley,Gold,NC,2024-11-20,8,41.0,Active
3309,James Wilson,Gold,TX,2024-11-20,12,41.0,Active
3568,Hailey Cherry,Bronze,OH,2024-11-20,8,41.0,Active
3824,Daniel Daugherty,Bronze,TX,2024-11-20,7,41.0,Active
4104,Jackson Jones,Bronze,NJ,2024-11-20,9,41.0,Active
4289,Jennifer Coleman,Silver,CA,2024-11-20,6,41.0,Active
4573,Sherri Walker,Gold,NC,2024-11-20,7,41.0,Active
4852,Christopher York,Bronze,FL,2024-11-20,12,41.0,Active
4875,John Page,Gold,WA,2024-11-20,5,41.0,Active
5041,Anthony Moore,Bronze,CA,2024-11-20,6,41.0,Active
5064,Tim Maddox,Silver,TN,2024-11-20,3,41.0,Active
5434,Cynthia Ferrell,Silver,TN,2024-11-20,12,41.0,Active
5909,William Rice,Bronze,NJ,2024-11-20,7,41.0,Active
5952,Scott Estes,Bronze,MI,2024-11-20,8,41.0,Active
6022,Johnny Martin,Bronze,NC,2024-11-20,5,41.0,Active
6086,Ronnie Miller,Silver,NY,2024-11-20,5,41.0,Active
6225,Diana Nelson,Platinum,MD,2024-11-20,8,41.0,Active
6419,Cindy Zimmerman,Bronze,CA,2024-11-20,8,41.0,Active
6663,Rebecca Gomez,Bronze,CA,2024-11-20,14,41.0,Active
7171,Heidi Caldwell,Gold,WA,2024-11-20,7,41.0,Active
7300,Carol Conrad,Bronze,MD,2024-11-20,6,41.0,Active
7403,Bonnie Butler,Bronze,TX,2024-11-20,10,41.0,Active
7467,Kathryn Hampton,Bronze,TX,2024-11-20,8,41.0,Active
7787,Karina Evans,Gold,MO,2024-11-20,7,41.0,Active
8129,Jack Greer,Platinum,PA,2024-11-20,3,41.0,Active
8227,Catherine Garcia,Silver,NY,2024-11-20,11,41.0,Active
8607,Rachel Jones,Silver,FL,2024-11-20,8,41.0,Active
9221,Christopher Brooks,Silver,MI,2024-11-20,9,41.0,Active
9261,Tyler Brock,Platinum,NC,2024-11-20,7,41.0,Active
9367,Joyce Little,Silver,IL,2024-11-20,4,41.0,Active
9729,Jacob Franco,Silver,TX,2024-11-20,13,41.0,Active
9930,Traci Walters,Bronze,VA,2024-11-20,10,41.0,Active
9952,Rebecca Miller,Platinum,WI,2024-11-20,7,41.0,Active
52,Derek Chavez,Platinum,TX,2024-11-21,12,40.0,Active
457,Theresa Jacobs,Bronze,FL,2024-11-21,7,40.0,Active
467,James Mcmahon,Silver,TX,2024-11-21,8,40.0,Active
677,Jacob Parsons,Silver,MO,2024-11-21,9,40.0,Active
761,Christopher Peck,Gold,TN,2024-11-21,7,40.0,Active
937,Patricia Garcia,Platinum,IN,2024-11-21,4,40.0,Active
1007,Julie Rice,Bronze,MO,2024-11-21,10,40.0,Active
1425,Monica Gonzalez,Silver,MD,2024-11-21,12,40.0,Active
2011,Beth Kane,Silver,NC,2024-11-21,8,40.0,Active
2395,Mike Bell,Silver,VA,2024-11-21,3,40.0,Active
2674,Kenneth Cruz,Gold,NJ,2024-11-21,9,40.0,Active
2717,Robert Buck,Silver,MI,2024-11-21,3,40.0,Active
2989,Crystal Mcguire,Gold,VA,2024-11-21,10,40.0,Active
3030,Sara Bowman,Bronze,IL,2024-11-21,9,40.0,Active
3228,Vanessa Henry,Gold,WA,2024-11-21,5,40.0,Active
3437,Michelle Thomas,Bronze,MA,2024-11-21,6,40.0,Active
3500,Diane Simpson,Silver,GA,2024-11-21,6,40.0,Active
3503,Keith Delgado,Silver,NC,2024-11-21,13,40.0,Active
3628,Christina Smith,Bronze,MD,2024-11-21,7,40.0,Active
3712,Traci White,Silver,NY,2024-11-21,9,40.0,Active
3746,Misty Cruz,Platinum,VA,2024-11-21,4,40.0,Active
3884,Jorge Ryan,Silver,MA,2024-11-21,6,40.0,Active
3914,Gary Hoffman,Silver,OH,2024-11-21,7,40.0,Active
4071,Deborah Cox,Silver,MD,2024-11-21,3,40.0,Active
4623,Michele Solomon,Bronze,PA,2024-11-21,7,40.0,Active
4653,Dana Vasquez,Silver,CA,2024-11-21,8,40.0,Active
4935,John Jennings,Platinum,NC,2024-11-21,6,40.0,Active
4998,Sandra Powell,Silver,FL,2024-11-21,11,40.0,Active
5001,Daniel Perry,Bronze,NJ,2024-11-21,8,40.0,Active
5047,Ariel Petersen,Silver,IL,2024-11-21,10,40.0,Active
5446,Lisa Guzman,Gold,NC,2024-11-21,12,40.0,Active
5495,Gabriella Kelly,Gold,IN,2024-11-21,15,40.0,Active
6106,Amy Holmes,Bronze,AZ,2024-11-21,10,40.0,Active
6174,Lori Spencer,Gold,WI,2024-11-21,8,40.0,Active
6178,Jillian Owens,Bronze,MI,2024-11-21,8,40.0,Active
6218,Melissa Butler,Silver,MO,2024-11-21,9,40.0,Active
6788,Nathan Meyer,Platinum,MI,2024-11-21,11,40.0,Active
6902,Anthony Robles,Platinum,AZ,2024-11-21,10,40.0,Active
6967,Hunter Nelson,Silver,MO,2024-11-21,12,40.0,Active
7060,Linda Glenn,Gold,WI,2024-11-21,16,40.0,Active
7073,Eric Andrews,Bronze,OH,2024-11-21,9,40.0,Active
7523,Melissa Young,Platinum,IN,2024-11-21,9,40.0,Active
7568,Anthony Dixon,Gold,MI,2024-11-21,10,40.0,Active
7717,Matthew Brown,Gold,MO,2024-11-21,8,40.0,Active
7757,Timothy Mooney,Gold,GA,2024-11-21,7,40.0,Active
7848,Pamela Vance,Bronze,WA,2024-11-21,11,40.0,Active
7862,Kyle Mathews,Platinum,VA,2024-11-21,12,40.0,Active
7951,Mike Gonzalez,Silver,PA,2024-11-21,7,40.0,Active
7967,David Trujillo,Bronze,MI,2024-11-21,6,40.0,Active
8114,Brian Lambert,Silver,MI,2024-11-21,10,40.0,Active
8244,Steven Wright,Bronze,OH,2024-11-21,5,40.0,Active
8302,Nathaniel Jordan,Bronze,IL,2024-11-21,9,40.0,Active
8417,Christine White,Silver,TN,2024-11-21,8,40.0,Active
8551,Paige Schultz,Bronze,WA,2024-11-21,6,40.0,Active
8634,Jeremy Perkins,Bronze,MD,2024-11-21,7,40.0,Active
8731,Johnny Campbell,Platinum,PA,2024-11-21,13,40.0,Active
9490,Melissa Fleming,Bronze,WA,2024-11-21,8,40.0,Active
9639,Janet Huffman,Platinum,PA,2024-11-21,7,40.0,Active
548,Gregory Elliott,Silver,FL,2024-11-22,10,39.0,Active
635,Brian James,Bronze,WA,2024-11-22,11,39.0,Active
943,Aaron Jones,Bronze,GA,2024-11-22,8,39.0,Active
1131,Jose Cherry,Silver,IL,2024-11-22,8,39.0,Active
1231,Daniel Johnson,Gold,CA,2024-11-22,6,39.0,Active
1301,Alexander Logan,Gold,IN,2024-11-22,9,39.0,Active
1636,Susan Myers,Silver,TN,2024-11-22,4,39.0,Active
1990,Julie Livingston,Bronze,IL,2024-11-22,8,39.0,Active
2038,William Robinson,Gold,IL,2024-11-22,6,39.0,Active
2550,Linda Henson,Silver,IL,2024-11-22,7,39.0,Active
2643,Tammy Carroll,Bronze,IN,2024-11-22,5,39.0,Active
2688,Marc Steele,Platinum,VA,2024-11-22,10,39.0,Active
3153,Kim Simpson,Gold,GA,2024-11-22,8,39.0,Active
3157,David Hanson,Gold,IN,2024-11-22,5,39.0,Active
3211,Mary Fernandez,Silver,MI,2024-11-22,11,39.0,Active
3296,Jennifer Davila,Bronze,PA,2024-11-22,7,39.0,Active
3480,Duane Bennett,Bronze,MI,2024-11-22,12,39.0,Active
3545,Brianna Ramsey,Bronze,MA,2024-11-22,9,39.0,Active
3805,Joshua Martinez,Silver,MD,2024-11-22,6,39.0,Active
3894,Nathan Thompson,Bronze,IN,2024-11-22,8,39.0,Active
4030,Kirk Williams,Gold,PA,2024-11-22,6,39.0,Active
4370,Charles Anderson,Gold,GA,2024-11-22,9,39.0,Active
4447,Christina Simmons,Bronze,FL,2024-11-22,21,39.0,Active
4755,Lindsey Fuller,Bronze,MO,2024-11-22,4,39.0,Active
5075,Michelle Rodriguez,Silver,CA,2024-11-22,10,39.0,Active
5114,Brian Hodge,Silver,NY,2024-11-22,6,39.0,Active
5296,Ryan Mills,Silver,NY,2024-11-22,10,39.0,Active
5996,Monica Hood,Gold,MA,2024-11-22,11,39.0,Active
6039,Javier Cooley,Silver,NC,2024-11-22,7,39.0,Active
6641,Katie Stevens,Bronze,MO,2024-11-22,8,39.0,Active
6771,April Martinez,Gold,NY,2024-11-22,7,39.0,Active
6870,April Lee,Bronze,GA,2024-11-22,7,39.0,Active
6989,Alexandra Allen,Bronze,AZ,2024-11-22,7,39.0,Active
7106,Cody Pitts,Gold,CA,2024-11-22,13,39.0,Active
7111,Raven Pace,Gold,PA,2024-11-22,7,39.0,Active
7908,Jessica Kline,Silver,OH,2024-11-22,10,39.0,Active
8355,Richard Martin,Gold,WI,2024-11-22,14,39.0,Active
8483,Valerie Garrison,Silver,NC,2024-11-22,7,39.0,Active
9240,Jessica Rice,Bronze,NJ,2024-11-22,10,39.0,Active
9304,William Lewis,Gold,VA,2024-11-22,10,39.0,Active
9554,Paige Kim,Bronze,NC,2024-11-22,3,39.0,Active
9745,Brian Webster,Bronze,WA,2024-11-22,6,39.0,Active
9883,Tiffany Long,Silver,GA,2024-11-22,8,39.0,Active
9901,Terri Phillips,Platinum,WI,2024-11-22,8,39.0,Active
120,Martin Hogan,Bronze,NC,2024-11-23,7,38.0,Active
228,Christine Galvan,Bronze,NJ,2024-11-23,7,38.0,Active
378,Jonathan Fisher,Bronze,OH,2024-11-23,5,38.0,Active
714,Daniel Watkins,Silver,WA,2024-11-23,9,38.0,Active
1420,Douglas Fuentes,Bronze,TX,2024-11-23,6,38.0,Active
1453,Brooke Goodman,Gold,CA,2024-11-23,6,38.0,Active
1481,Kelly Anderson,Bronze,VA,2024-11-23,11,38.0,Active
1703,Mary Washington,Silver,OH,2024-11-23,10,38.0,Active
1795,Jenna Mccoy,Silver,WI,2024-11-23,13,38.0,Active
2152,Cheryl Waller,Bronze,FL,2024-11-23,7,38.0,Active
2450,Dalton Byrd,Platinum,TN,2024-11-23,13,38.0,Active
2476,Anthony Hartman,Bronze,MO,2024-11-23,8,38.0,Active
2603,John Bass,Silver,FL,2024-11-23,10,38.0,Active
2855,Katelyn James,Platinum,IL,2024-11-23,8,38.0,Active
2919,Emily Kelley,Bronze,CA,2024-11-23,12,38.0,Active
2921,John Snyder,Bronze,MO,2024-11-23,4,38.0,Active
3547,William Davis,Gold,IN,2024-11-23,8,38.0,Active
3924,Christine Khan,Bronze,FL,2024-11-23,5,38.0,Active
4215,Brianna Bryan,Bronze,TX,2024-11-23,11,38.0,Active
4279,Ronald Payne,Gold,NJ,2024-11-23,12,38.0,Active
4424,Tommy Alexander,Bronze,NC,2024-11-23,9,38.0,Active
4794,Shari Oconnor,Gold,OH,2024-11-23,10,38.0,Active
5052,Stacy Lewis,Bronze,WI,2024-11-23,4,38.0,Active
5111,David Johnson,Silver,NY,2024-11-23,9,38.0,Active
5150,Claudia Wilkins,Bronze,GA,2024-11-23,11,38.0,Active
5573,Mark Adkins,Bronze,NY,2024-11-23,9,38.0,Active
5629,Lisa Lopez,Silver,IN,2024-11-23,7,38.0,Active
5733,Lisa Davis,Bronze,NJ,2024-11-23,11,38.0,Active
5757,Carlos Frank,Silver,IN,2024-11-23,12,38.0,Active
5911,Tammy Garcia,Silver,WA,2024-11-23,5,38.0,Active
5980,April Young,Bronze,MA,2024-11-23,13,38.0,Active
6246,Frank Hawkins,Silver,OH,2024-11-23,12,38.0,Active
6286,Isaiah Odonnell,Bronze,OH,2024-11-23,5,38.0,Active
6381,Samuel Smith,Bronze,TN,2024-11-23,9,38.0,Active
6640,Matthew Whitaker,Platinum,IL,2024-11-23,7,38.0,Active
6906,Laura Lara,Platinum,IN,2024-11-23,11,38.0,Active
7039,James Stokes,Bronze,IL,2024-11-23,7,38.0,Active
7424,Daniel Freeman,Platinum,WA,2024-11-23,6,38.0,Active
7484,Nicole Sanders,Silver,PA,2024-11-23,13,38.0,Active
7849,Mikayla Brown,Bronze,TX,2024-11-23,9,38.0,Active
7933,Donald Davis,Gold,GA,2024-11-23,12,38.0,Active
8010,Donald Lopez,Gold,IL,2024-11-23,6,38.0,Active
9394,Danny Barnett,Gold,FL,2024-11-23,9,38.0,Active
4,Mitchell Clark,Silver,IL,2024-11-24,9,37.0,Active
64,Glenn Hernandez,Platinum,GA,2024-11-24,10,37.0,Active
398,Lori Frazier,Bronze,MD,2024-11-24,11,37.0,Active
413,Allen Ward,Platinum,NC,2024-11-24,7,37.0,Active
448,Regina Waller,Bronze,OH,2024-11-24,12,37.0,Active
568,Cody Acosta,Bronze,MA,2024-11-24,16,37.0,Active
626,Collin Vega,Silver,MD,2024-11-24,9,37.0,Active
1284,Jennifer Duncan,Bronze,VA,2024-11-24,8,37.0,Active
1305,John Howard,Bronze,NY,2024-11-24,5,37.0,Active
1973,Andrea Kelly,Bronze,GA,2024-11-24,8,37.0,Active
2481,Nicole Robertson,Platinum,IN,2024-11-24,11,37.0,Active
2918,Anthony Jordan,Bronze,AZ,2024-11-24,8,37.0,Active
2947,Christopher Richardson,Platinum,CA,2024-11-24,9,37.0,Active
2985,Teresa Fowler,Bronze,NJ,2024-11-24,11,37.0,Active
3560,Michelle Thompson,Bronze,MO,2024-11-24,8,37.0,Active
3601,David Moore,Gold,MI,2024-11-24,13,37.0,Active
3631,Mark Elliott,Gold,IN,2024-11-24,17,37.0,Active
3791,Elizabeth Walton,Silver,CA,2024-11-24,10,37.0,Active
3947,Heidi Martinez,Bronze,AZ,2024-11-24,7,37.0,Active
4540,Mark Myers,Silver,GA,2024-11-24,10,37.0,Active
4864,Philip Greene,Silver,IN,2024-11-24,11,37.0,Active
5016,Jared Adams,Bronze,NC,2024-11-24,8,37.0,Active
5100,Randy White,Bronze,MO,2024-11-24,5,37.0,Active
5126,Christopher Ward,Platinum,NJ,2024-11-24,11,37.0,Active
5613,Molly Rivera,Platinum,IN,2024-11-24,8,37.0,Active
5710,Debbie Hensley,Bronze,MD,2024-11-24,6,37.0,Active
5908,Debra Thompson,Bronze,NY,2024-11-24,8,37.0,Active
6137,Brent Jordan,Bronze,NC,2024-11-24,10,37.0,Active
6633,Melissa Stone,Silver,MA,2024-11-24,9,37.0,Active
6904,Lisa Miller,Silver,NC,2024-11-24,6,37.0,Active
