customer_id,first_name,last_name,email,phone,gender,date_of_birth,registration_date,city,state,country,postal_code,loyalty_tier,preferred_channel
7083,Charles,Reese,eric10@example.org,7672819371,Prefer not to say,1995-06-20,2024-11-21,Bradyfort,NJ,US,19442,Bronze,Online
7084,Jill,Gardner,ryanharris@example.net,52488755349591,Prefer not to say,1997-01-05,2024-04-15,Carrillomouth,IL,US,29438,Bronze,In-Store
7085,Daniel,Hanson,flemingmarcus@example.net,001578827311201505,Male,1971-07-31,,Costaview,TN,US,83181,Bronze,In-Store
7086,Ryan,Molina,rodriguezwalter@example.net,00141685074680748,Female,1957-12-13,2022-07-06,Huberhaven,IL,US,22671,Bronze,Social Commerce
7087,Sarah,Smith,aliciamorris@example.com,,Prefer not to say,1964-02-13,2023-02-06,Morrisonstad,MA,US,88039,Silver,Online
7088,Cheryl,Rodgers,manningwilliam@example.com,7655649290947,Female,2001-07-30,2024-03-21,West Jacob,OH,US,31102,Bronze,Online
7089,Timothy,Estrada,uwhitehead@example.net,445397693986425,Prefer not to say,1961-11-29,2024-09-09,Lake Sarahburgh,MO,US,39263,Silver,Online
7090,Don,Arnold,mliu@example.org,19445046173637,Non-binary,1975-05-23,2023-10-31,Riveraton,CA,US,38915,Platinum,Online
7092,Joseph,Smith,katieodom@example.net,00192241371485281,Prefer not to say,1972-03-19,2024-06-07,East Angeltown,MI,US,69847,Gold,Mobile App
7093,Jeremy,Smith,emily86@example.org,257630744116648,Male,2002-06-08,2022-08-05,Petersonside,WA,US,69524,Silver,Mobile App
7094,Charles,Cisneros,jhardy@example.com,3366347371,Male,1979-04-11,2022-12-01,Christopherburgh,WI,US,81244,Bronze,Online
7095,John,Jensen,pthompson@example.com,436290745709266,Non-binary,1956-01-27,2022-03-25,Lopezburgh,TN,US,91012,Silver,In-Store
7096,Kevin,Poole,tamararodriguez@example.com,45197769233067,Male,1987-01-18,,West Adrianfort,PA,US,61015,Silver,Mobile App
7097,Edward,Simmons,aaron49@example.com,751667530443928,Female,1954-10-23,2022-04-22,Lake Patricia,MI,US,94404,Bronze,Mobile App
7098,Robert,Mcconnell,lisajones@example.net,9798547561,Prefer not to say,1963-06-13,2023-05-28,New Anna,GA,US,1991,Bronze,Online
7099,Erin,Rogers,dtran@example.net,2194836369,Non-binary,1972-06-01,2022-05-23,West Angelastad,GA,US,70487,Silver,
7100,Jerry,Olsen,tyrone93@example.com,8954960399747,Non-binary,1999-12-10,2022-07-09,New Natashaborough,CA,US,33643,Bronze,Online
7101,Scott,Stephenson,ccombs@example.org,7538610103,Prefer not to say,1961-08-06,2024-02-09,New Robert,WA,US,63972,Silver,Mobile App
7102,Scott,Davis,caitlin28@example.com,867538533137722,Non-binary,1960-04-03,2022-07-23,East Carolynbury,GA,US,34060,Platinum,Online
7103,Margaret,Smith,toddnunez@example.net,7853240624,Prefer not to say,2003-03-05,2024-06-20,Andreaton,MD,US,56284,Bronze,Mobile App
7104,Amy,Rivers,rebecca24@example.net,362635939085357,Non-binary,1967-07-01,2024-10-17,North Arielport,PA,US,62776,Gold,Mobile App
7105,Tammy,Hall,dale13@example.com,,Prefer not to say,1958-12-02,2023-07-10,Sawyerberg,IN,US,48917,Bronze,In-Store
7106,Cody,Pitts,matthew64@example.net,95627793876250,Non-binary,2001-07-06,2024-08-15,Jonesbury,CA,US,87125,Gold,Social Commerce
7107,Shannon,Galloway,stephenlopez@example.org,,Female,1983-09-14,2024-12-26,East Steven,AZ,US,30337,Bronze,Online
7108,Nathaniel,Riley,wpaul@example.org,23623942910669,Prefer not to say,1960-11-24,2024-09-28,South Aaron,TX,US,86900,Silver,In-Store
7109,Matthew,Hall,tammy06@example.org,8098472311,Female,1953-06-16,2022-11-17,South Mckenzie,MO,US,14505,Silver,
7110,Robert,Khan,huntdavid@example.org,12467163217405,Female,1981-09-23,2023-04-25,East Alishaside,NJ,US,60791,Silver,Social Commerce
7111,Raven,Pace,adriana46@example.org,499473402892303,Non-binary,2005-02-22,2022-01-24,Harrisburgh,PA,US,12574,Gold,Social Commerce
7112,James,Banks,utorres@example.org,3654592125,Non-binary,1990-06-14,2022-11-28,Wellsview,VA,US,69997,Gold,
7113,Veronica,Ashley,blairlauren@example.com,743883717647140,Prefer not to say,1996-01-02,2023-11-22,Garciamouth,IN,US,27663,Gold,Mobile App
7114,Leslie,Wong,milleralex@example.com,7433675479,Female,1984-02-20,2023-03-08,Andersonstad,AZ,US,71446,Gold,Online
7115,Jeffrey,Jones,thendrix@example.com,160092655230901,Male,1963-11-21,2022-05-05,Leemouth,MD,US,96272,Bronze,Mobile App
7116,Melissa,Barrera,poncefelicia@example.com,001216900714795647,Female,1973-08-21,2024-11-02,North Rebeccatown,TX,US,49326,Bronze,Mobile App
7117,Tonya,Howard,patelmegan@example.net,963789025096391,Non-binary,1961-08-03,2023-03-11,Michaelburgh,NJ,US,68715,Silver,In-Store
7118,Jack,Zuniga,paul23@example.net,4529328630,,1959-04-09,2023-05-18,Wilsonmouth,CA,US,15875,Silver,Online
7119,Carl,Moore,olsonamanda@example.com,754225319305840,Female,1954-02-07,2024-08-15,Christopherborough,MD,US,41476,Gold,In-Store
7120,Alicia,Simmons,laura94@example.net,952759144580939,Non-binary,1961-01-30,2023-07-02,Marytown,NJ,US,64789,Silver,Social Commerce
7121,Matthew,Cooke,mercedes55@example.org,001402788983727573,Non-binary,1974-08-21,2023-02-06,East Lisa,OH,US,23290,Gold,Mobile App
7122,Barbara,Figueroa,bryanmariah@example.com,3462123103,Non-binary,1985-07-25,2023-09-24,North Hannahport,WI,US,72932,Bronze,Mobile App
7123,Rebecca,Holt,brandoncarson@example.com,6015043588184,Female,1982-08-04,2022-04-19,East Latoya,VA,US,9516,Bronze,Social Commerce
7124,Brenda,Meyers,linda50@example.net,6667257336,Prefer not to say,1950-09-29,2023-08-11,Port Holly,MA,US,16392,Silver,In-Store
7125,Alison,Black,gwendolyn78@example.org,2409938352230,Male,1971-10-16,2022-06-25,Port Douglasbury,MA,US,73253,Gold,Mobile App
7126,Jill,Barrett,newmanmadeline@example.net,46838859569047,Non-binary,1953-11-10,2023-03-16,West Isaac,TX,US,4357,Platinum,Mobile App
7127,Jennifer,Williamson,harrellalicia@example.com,8438541289507,Female,1966-11-05,2023-10-25,Davidville,WA,US,55581,Gold,Mobile App
7128,Alexis,Smith,xbates@example.net,18143184796198,,1991-02-27,2023-03-30,Joseborough,IN,US,4370,Silver,Online
7129,Christopher,Harrington,vmartinez@example.com,0015732229299,Male,1979-12-29,2024-02-28,East Melissashire,WA,US,84680,Silver,Mobile App
7130,Marisa,Williams,christinaibarra@example.com,239461611364100,Male,1975-04-27,2022-08-30,Whitefort,PA,US,97567,Silver,Mobile App
7131,Cheryl,Smith,wilsonchristopher@example.com,5232815111,Prefer not to say,1960-03-21,2022-07-16,New John,NY,US,31357,Silver,Online
7132,Kim,Estrada,travis21@example.com,74361644821278,Male,1958-06-18,2022-10-08,West Paulabury,MA,US,99167,Bronze,Online
7133,Timothy,Rivera,hannah37@example.org,9375227553,Male,1998-09-09,2022-04-30,Heidiberg,NJ,US,84124,Bronze,Online
7134,Joseph,Randolph,lucerograce@example.com,2825221306,Non-binary,1972-06-11,2023-10-10,Martinville,TN,US,2550,Silver,Online
7135,Mary,Garcia,johnsonmelissa@example.org,31840537205967,Prefer not to say,1982-05-26,2024-02-18,North Debra,CA,US,98529,Platinum,Social Commerce
7136,John,Clark,bellamber@example.net,7866784373,Female,1983-12-31,2023-03-30,Robbinsburgh,IN,US,27400,Silver,Online
7137,James,Harris,amandaroberts@example.org,93667486587485,Female,1996-06-14,2022-03-28,Thompsonstad,AZ,US,59208,Bronze,Mobile App
7138,Heidi,Andrews,yjenkins@example.org,001909504897883034,Male,2000-03-09,2024-02-18,New Christopherburgh,OH,US,13606,Gold,Social Commerce
7139,Angelica,Martinez,rebeccagriffin@example.com,2915632300,Male,1983-02-02,2022-09-19,Port Suzanneside,MO,US,79963,Gold,In-Store
7140,Allen,Stanton,bateslee@example.org,576408472232933,Prefer not to say,1966-12-06,2023-09-23,Acevedobury,VA,US,56706,Bronze,Mobile App
7141,James,Moore,uwalker@example.org,13756237666,Female,1967-07-04,2022-06-19,Lake Alec,NY,US,55097,Silver,Social Commerce
7142,Megan,Williams,vaughnkatherine@example.com,7649121652,Female,1991-03-27,2024-12-04,Courtneyside,NJ,US,14913,Gold,Social Commerce
7143,Andrew,Frank,farrelllori@example.net,30576688782524,Non-binary,1963-08-06,2022-11-01,Lake Sierra,NY,US,32332,Silver,In-Store
7144,Nicholas,Jacobs,joelzimmerman@example.org,13202368537,Male,1969-11-29,2022-09-16,Rodneyhaven,IL,US,34164,Gold,Social Commerce
7145,Jason,Cameron,megangonzalez@example.com,5954748559,Prefer not to say,1967-08-23,2024-09-16,North Heiditon,WA,US,32618,Platinum,Online
7147,Tammy,Chang,xwatson@example.net,001598288054098113,Prefer not to say,1955-07-18,2024-10-29,North Richard,FL,US,44606,Silver,Mobile App
7148,Christopher,Hayes,marquezkeith@example.org,565531144777080,Non-binary,1952-05-04,2023-06-20,Michaelview,TX,US,12101,Bronze,In-Store
7149,Carrie,Miller,ryan13@example.org,7667286850,Female,1966-01-12,2022-09-05,Vincentland,NY,US,35306,Platinum,Mobile App
7150,Victoria,Mata,katiepalmer@example.net,335200658347566,Male,1969-10-05,2024-11-21,Tylerland,OH,US,61577,Bronze,Mobile App
7151,Tamara,Owens,kathrynfisher@example.net,2994254048,,1977-02-01,2024-12-18,West Mistyport,TN,US,14244,Silver,In-Store
7152,Leah,Best,brownjoseph@example.net,9972019322,Female,2001-03-14,2023-08-17,East Holly,CA,US,20209,Gold,Online
7153,Alexis,Hamilton,novaknatalie@example.net,3206583428,Prefer not to say,1979-10-02,2024-08-11,Mooneyport,NY,US,9580,Bronze,In-Store
7154,Gabriel,White,brownjeremy@example.com,1637754259931708,Male,1969-04-04,2023-01-04,East Lucasshire,NY,US,74999,Bronze,Mobile App
7155,Jenna,Rocha,jonathon69@example.org,14534606266,Non-binary,1979-01-24,2022-10-27,Annatown,FL,US,4381,Silver,Social Commerce
7156,Daniel,Anderson,grossmatthew@example.net,7495961404841,Non-binary,1961-12-02,2024-01-02,North Jamesfort,VA,US,55060,Bronze,Mobile App
7157,Carolyn,Anderson,deanna49@example.com,9694588799,Prefer not to say,1980-12-10,2023-03-23,West Dylan,WI,US,76887,Platinum,Online
7158,James,Meyers,dsantiago@example.org,2009399514,Prefer not to say,1996-04-19,2022-02-10,Bautistaside,NC,US,14710,Bronze,In-Store
7159,Jessica,Moyer,boydapril@example.com,572839044279721,Male,1977-01-09,2022-11-14,Pagemouth,MD,US,16473,Bronze,In-Store
7160,Jesse,Huff,lindsaybright@example.com,610658821364412,Prefer not to say,1970-02-28,2024-04-20,Lopezhaven,WA,US,78014,Gold,In-Store
7162,Aaron,Duran,ashleymiller@example.org,4308012992,Male,1980-11-12,2023-04-29,New Zachary,CA,US,8837,Silver,Social Commerce
7163,Tiffany,Owens,kellywright@example.org,7384376552242,Female,1976-05-07,2024-06-18,Ashleyton,GA,US,51492,Gold,In-Store
7164,Brenda,Duke,apeterson@example.com,3756320922669,Female,1976-03-29,2022-07-29,New Christineburgh,VA,US,65956,Gold,Social Commerce
7165,David,Brown,scottgrimes@example.net,6484849908,Female,1978-07-07,2022-02-23,Port Jose,WA,US,5957,Platinum,Online
7166,Sarah,Lopez,glenda55@example.org,2663098558,Male,1998-09-04,2023-05-26,New Ashley,NJ,US,18900,Bronze,In-Store
7167,David,Fletcher,angela48@example.com,492854688722686,Female,1988-01-28,2023-06-16,New Ryanmouth,NY,US,23575,Bronze,Mobile App
7168,Dakota,Lopez,julian17@example.com,9007473295138,Prefer not to say,1985-09-14,2022-12-17,Cabreraborough,NY,US,82492,Silver,In-Store
7169,David,Palmer,alexandraclark@example.net,,Non-binary,1956-08-19,2022-09-11,South Williamborough,AZ,US,5136,Bronze,Social Commerce
7170,Daniel,Medina,pphillips@example.org,8533759293940,Non-binary,1989-08-02,2023-02-09,New Jason,TX,US,66238,Gold,Mobile App
7171,Heidi,Caldwell,johnsonpeter@example.org,0019756967096,Male,1993-03-22,2022-06-17,West Christineton,WA,US,55254,Gold,Mobile App
7172,Amy,Aguilar,whiteclaudia@example.net,6387780792131,Female,1954-09-24,2024-02-29,Hallview,IN,US,79300,Platinum,Online
7173,Brian,Farmer,phyllis82@example.net,7552646790555,Non-binary,1967-04-15,2022-06-12,Howardton,MA,US,8298,Bronze,In-Store
7174,Daniel,Gonzalez,michael83@example.com,001953710715125208,Non-binary,1977-04-13,2023-07-06,North Dawnfort,MO,US,18232,Gold,In-Store
7175,Ronald,Foster,ericandersen@example.net,001631308720118315,Male,1958-09-28,2022-09-24,North Robert,MD,US,46031,Platinum,Online
7176,Paige,Lewis,paul98@example.net,0014342208884,Female,1963-01-08,2024-12-20,Katherinemouth,GA,US,75133,Bronze,Online
7177,Lawrence,Keller,nreed@example.org,94995107424715,Male,1960-01-30,2024-03-03,Lake Laurieville,MD,US,40488,Gold,In-Store
7178,Sarah,Bell,thomasbradley@example.net,82532865354188,Male,1965-09-28,2022-08-22,Davischester,FL,US,20689,Platinum,In-Store
7179,Wesley,Taylor,devin77@example.org,6966554887,Male,1995-10-02,2024-01-05,Port Rickyview,NC,US,25875,Bronze,Social Commerce
7180,Derek,Schultz,currycynthia@example.net,0018685402738,Non-binary,1992-04-03,2022-09-07,Lake Joseville,IL,US,12540,Silver,Social Commerce
7181,Dennis,Boyle,manningkimberly@example.net,12947874935756,Male,1993-12-19,2024-01-31,North Kristy,IN,US,9400,Silver,Social Commerce
7182,Anne,Murphy,shanedennis@example.org,3756058541,Female,1991-09-09,2023-03-15,North James,AZ,US,40756,Bronze,Mobile App
7183,Eric,Mcdonald,mark71@example.com,8498325872,Female,1967-08-12,2023-06-26,Samanthachester,OH,US,78486,Bronze,Social Commerce
7184,Jordan,Smith,eric92@example.net,0012527003817,Male,1950-07-05,2023-09-17,Port Coltonside,NJ,US,19129,Bronze,Online
7185,Steven,Newton,juan92@example.net,345222560425106,Prefer not to say,1966-10-05,2022-03-05,Melissaville,MD,US,92633,Gold,Online
7186,David,Brennan,kathryn60@example.org,13382475943,Female,2002-09-11,2023-08-04,East Andrestad,TN,US,41818,Silver,Mobile App
7187,Samantha,Thomas,madelineyang@example.com,0019842470580358,Male,1960-07-03,2022-07-29,Sextonburgh,MO,US,80419,Gold,Online
7188,Benjamin,Cardenas,rsilva@example.com,335505191504959,Prefer not to say,2002-11-06,2023-02-04,New Deniseberg,CA,US,91134,Bronze,In-Store
7189,Carolyn,Clark,wkramer@example.com,0018134572949,Non-binary,1986-01-26,2024-10-24,Johnsonton,VA,US,9481,Silver,Social Commerce
7190,Lisa,Moody,xbryant@example.org,4648256624216,Non-binary,1987-06-07,2023-01-18,New Jessica,WI,US,7289,Gold,Mobile App
7191,Brenda,Henry,ycarpenter@example.org,13194486065,Prefer not to say,1980-07-22,2022-01-31,Johnnymouth,NY,US,43767,Gold,Social Commerce
7192,Mark,Abbott,robin00@example.net,691720939515927,Female,1963-05-03,2024-07-22,Lake Emilyview,TN,US,8849,Silver,Social Commerce
7193,Philip,Harrison,gonzalezchelsea@example.org,8352907018,Male,1975-11-10,2024-01-28,North Zachary,NJ,US,32447,Gold,Mobile App
7194,Wendy,Simmons,whitemisty@example.net,0018833262272,Female,1958-05-24,,Ashleyshire,WI,US,81484,Platinum,Social Commerce
7195,Jasmine,Simmons,thomasjoseph@example.org,1434361940199630,Male,1956-11-25,2022-08-30,Angelaborough,TN,US,99028,Silver,
7196,Karl,Peterson,pcruz@example.org,,Non-binary,1962-06-21,2022-02-23,Courtneymouth,IL,US,85712,Silver,
7197,Thomas,Stewart,aaron48@example.com,4225361514097,Female,1954-10-26,2022-01-29,Lake Jane,TX,US,85112,Gold,In-Store
7198,Jeffrey,Mcguire,michelle95@example.com,2828952233771,Non-binary,1976-08-07,2022-12-21,Lake Angela,FL,US,78933,Gold,Social Commerce
7199,Manuel,Cline,jamesmary@example.org,9777883967,Male,1989-05-24,2024-04-22,Chanhaven,VA,US,35698,Gold,In-Store
7200,Harry,Jarvis,knightjustin@example.net,2917904916878,Female,1975-06-15,2022-06-12,West Patrick,TX,US,77661,Silver,Online
7201,Gregory,Combs,collinsrick@example.net,0019044551045999,Male,1963-10-16,2024-07-02,East Sharonville,FL,US,23730,Silver,Social Commerce
7203,Thomas,Spencer,kbowman@example.com,59998584064021,Non-binary,1955-07-12,2022-11-02,Normamouth,NJ,US,44003,Bronze,Online
7204,Brian,Mcbride,erodriguez@example.net,136791281610460,Female,1963-10-06,2022-09-15,Lake Wendyport,VA,US,74993,Bronze,Online
7205,Cody,Liu,chambersjessica@example.com,54622271689229,Non-binary,1978-08-16,2022-05-27,Nortonberg,FL,US,17036,Silver,Mobile App
7206,Andrew,Carter,diane24@example.org,8952175147,Female,1962-11-01,2023-12-19,Ruizside,MI,US,16488,Bronze,Mobile App
7207,John,Smith,vjackson@example.net,1426570407766872,Non-binary,1971-07-29,2022-06-30,Grantburgh,TX,US,42014,Silver,Online
7208,Lisa,Ortega,williamssteven@example.com,793440326682040,Female,1976-09-16,2024-04-01,South Lauren,MD,US,56053,Silver,Social Commerce
7210,Gary,Gray,helliott@example.com,00120199164409383,,1992-03-13,2024-06-17,Campbellview,MI,US,25293,Gold,Social Commerce
7212,Kathleen,West,marco94@example.com,,Non-binary,2005-11-29,2024-03-12,South Robertport,WI,US,41441,Silver,Mobile App
7213,William,Wilson,greenlinda@example.org,6337897904,Non-binary,1986-03-26,2023-02-28,Bradleyfurt,FL,US,57010,Platinum,Social Commerce
7214,Terrance,Parsons,allendiana@example.org,6543308836,,1953-10-24,2022-11-15,Christinaside,IL,US,94286,Silver,
7215,Jeffery,Edwards,vanessaharris@example.com,5713373260,Non-binary,1995-05-06,2022-02-20,Hickmanland,MI,US,61899,Gold,Social Commerce
7216,Jacqueline,Jones,kimberlycarpenter@example.com,3797966172,Female,1992-03-29,2023-12-19,North Davidport,NC,US,20087,Silver,Mobile App
7217,Tammy,Parks,westshane@example.net,17839725243,Female,2001-11-02,2022-07-06,Port Claire,MD,US,27879,Silver,Online
7218,Austin,Ashley,markgordon@example.org,4235858160,Female,1993-12-06,2023-01-29,Port Matthewview,NC,US,30489,Silver,
7219,Brandon,Hodges,tamara96@example.net,1535379129235852,Prefer not to say,1969-05-03,2022-05-30,West Robert,TX,US,5044,Bronze,Online
7220,Sarah,Ford,lanealec@example.net,540841094424622,Prefer not to say,1989-01-19,2022-10-28,Catherineport,AZ,US,67102,Gold,In-Store
7221,Calvin,Ruiz,andersondenise@example.org,20480696850026,Prefer not to say,,2023-06-08,Leefort,WI,US,85345,Silver,Online
7223,Kevin,Fisher,nancyramirez@example.net,1634214634647347,Male,1951-06-26,2024-05-26,Lake Samanthafort,NY,US,24799,Silver,Mobile App
7224,Dustin,Krueger,joseph40@example.net,4057802221133,Male,1964-07-24,,West Paulborough,NJ,US,17677,Silver,Mobile App
7226,Melissa,Peters,karen91@example.org,272711398515497,Male,1955-08-01,2023-04-21,North Danielshire,NJ,US,15272,Silver,In-Store
7227,Michelle,White,kathyhughes@example.com,216211934275699,Prefer not to say,2002-08-01,2024-05-30,East Robin,MA,US,93663,Gold,In-Store
7228,Anthony,Reed,vmoore@example.com,167870305032593,Male,1996-10-25,2022-01-15,Jacksonton,CA,US,25974,Bronze,Mobile App
7229,Amber,Key,cory67@example.net,0015338213289494,Female,1951-11-26,2023-08-23,New Michael,TN,US,41312,Gold,Social Commerce
7230,David,Curtis,sylvia18@example.org,18142384740,Non-binary,1999-05-19,2022-05-31,New Jennychester,VA,US,26630,Gold,Mobile App
7231,Lauren,Hart,randychavez@example.net,321298287199409,Prefer not to say,1994-10-24,2024-06-11,Rodriguezchester,MA,US,14836,Gold,Online
7233,Ashley,Jackson,joneschristopher@example.com,96648309925799,Male,1966-04-10,2024-09-11,Whitakerfurt,WI,US,24806,Platinum,In-Store
7234,Jeremy,Bowen,danielbautista@example.net,145368089204338,Male,1962-07-30,2024-04-26,Grayshire,GA,US,70600,Gold,Mobile App
7235,Carmen,Berg,harrisbrianna@example.com,3973717003,Non-binary,1983-06-13,2023-06-13,Alejandroland,MA,US,49066,Silver,Online
7236,Danielle,Allen,whitedonna@example.org,5646048961,Male,1990-10-02,2022-12-25,New Justinbury,OH,US,48951,Bronze,Mobile App
7237,Donald,Gray,kellytodd@example.com,8185191047,Female,2004-12-21,2022-09-19,Allisonhaven,MO,US,38714,Silver,Mobile App
7238,Geoffrey,Fisher,ebeltran@example.net,00185274674674084,Male,1998-04-03,2023-01-31,Nelsonfort,AZ,US,43768,Platinum,Mobile App
7239,Zachary,Johnson,patrickpeck@example.net,596784901005582,Non-binary,1961-12-14,,South Jasonside,IN,US,42549,Bronze,Social Commerce
7241,Lisa,Wagner,virginiamckinney@example.net,25665905671685,Non-binary,1956-08-28,2023-04-04,Lake Joshuaburgh,PA,US,69361,Silver,In-Store
7242,Steven,Miller,phillip16@example.org,00129532940554472,Non-binary,1971-08-17,2024-05-12,Lake Frankshire,IN,US,62247,Bronze,Online
7243,Robin,Flores,patrickmack@example.org,3063543411,Non-binary,2004-03-28,2022-06-17,Wangside,NY,US,25495,Silver,In-Store
7244,Samantha,Wells,ariaskelly@example.com,8968663590,Female,1952-07-03,2024-06-12,Fuentesside,OH,US,30535,Silver,Online
7245,Nancy,Jones,wrightsamantha@example.com,001608919965553464,,1950-01-19,2022-08-02,Port Guy,VA,US,67414,Bronze,Social Commerce
7246,Gary,Hernandez,jeffreywood@example.net,001395321826377573,Male,1997-10-07,2022-12-01,East Pamela,CA,US,38419,Bronze,Online
7247,Michelle,Ryan,kevinferguson@example.org,9124560001,Male,1996-10-29,2023-05-23,Port Caseyfurt,NY,US,71772,Silver,Mobile App
7251,Christine,Huang,ryan62@example.net,9892493446,Male,1957-05-20,2023-04-13,Lake Michaelview,GA,US,7834,Bronze,In-Store
7252,Thomas,Parker,clementsnicholas@example.net,,Female,1994-11-19,2023-03-02,North Danielleburgh,CA,US,69907,Silver,Mobile App
7253,Alexander,Schmidt,owenalyssa@example.org,158487283284534,Prefer not to say,1975-07-08,2022-02-16,West Robertfort,TN,US,41502,Silver,Social Commerce
7254,Alex,Holland,landrews@example.org,3658998316189,Non-binary,1968-10-12,2022-07-04,West Dawnshire,GA,US,77699,Platinum,Online
7255,Michael,Hickman,caldwellmarvin@example.net,787438845295505,Male,1967-10-02,2022-03-07,Barbarahaven,GA,US,36550,Bronze,
7256,Michael,Yates,xporter@example.net,358301838666459,Non-binary,,2023-08-29,Wellsville,MD,US,23633,Silver,In-Store
7257,Angela,Walker,stacey71@example.com,,Prefer not to say,1961-06-01,2023-09-09,Melanieton,VA,US,73035,Bronze,In-Store
7258,Lauren,Garrett,bestjason@example.org,6154049125,Female,1987-08-12,2022-03-08,Jenniferberg,CA,US,23793,Bronze,Mobile App
7260,Samantha,Gonzalez,sjoyce@example.net,3526309994960,Prefer not to say,1960-11-16,2022-03-07,Macdonaldbury,MI,US,97941,Bronze,Online
7261,Scott,Reed,webstererika@example.net,2378905070759,Non-binary,1982-12-05,2023-02-24,Erinside,PA,US,14401,Bronze,Mobile App
7262,Jose,Schroeder,grantsmith@example.org,4614458282,Male,1969-10-22,2022-06-09,East Samantha,IL,US,59520,Silver,Social Commerce
7263,Yolanda,Grant,kmiller@example.org,6903241556,Non-binary,2005-06-26,2022-11-26,New Josephchester,NY,US,46015,Silver,Mobile App
7264,Paul,Boone,shannon98@example.org,2709859139405,Non-binary,1977-10-22,2024-02-29,North Danielfurt,FL,US,36824,Gold,Online
7265,Sherry,Miller,uhill@example.net,6989633402,Non-binary,2001-01-01,2024-08-24,Jessicahaven,MI,US,26044,Platinum,Mobile App
7266,Sheila,Williams,asnow@example.com,00127540767663696,Non-binary,2004-12-08,2024-05-25,West Michael,NC,US,85161,Silver,Online
7267,Chad,Wilson,tinahoffman@example.net,121530153534295,Prefer not to say,1997-08-25,2023-01-08,Wilsonville,MO,US,91762,Bronze,In-Store
7268,Charles,Atkins,ericksonlauren@example.org,16144676615,Male,1959-03-11,2022-12-22,Lake Christopher,IN,US,19831,Bronze,Online
7269,Derek,Mcdowell,richardwilliams@example.net,8258457734,Male,1977-07-27,2024-02-24,North Jesse,IL,US,48166,Silver,In-Store
7270,Andrew,Simpson,orodriguez@example.com,9169288495,Non-binary,1988-02-18,2022-03-09,South Latoyahaven,WA,US,13618,Bronze,Social Commerce
7271,Bridget,Martin,higginsveronica@example.net,769922218307168,Female,1990-05-27,2022-04-01,North Jenniferton,NY,US,75495,Gold,Mobile App
7272,Brian,French,lauraarnold@example.net,8142831717,Female,1975-05-01,2024-06-23,Lake Joshua,WI,US,71337,Silver,In-Store
7273,Sean,Gonzalez,marvinphillips@example.com,22093226254297,Male,1994-08-20,2023-03-30,Stephenberg,MD,US,32548,Platinum,Social Commerce
7274,Andrea,Smith,brownwilliam@example.com,3799447533,Prefer not to say,,2022-02-20,East Lisaville,MD,US,5888,Silver,Mobile App
7276,Jason,Carr,butlerlisa@example.org,5232516193542,Female,1953-08-10,2023-04-21,Port Victorburgh,CA,US,16536,Gold,Mobile App
7277,Timothy,Hawkins,frobinson@example.com,001972708302443516,Female,1962-11-09,2022-01-07,Holtville,NJ,US,59113,Silver,In-Store
7278,Jeffrey,Howard,coxkylie@example.com,2548441229,Female,1961-05-13,2023-08-03,West Traceyborough,MA,US,43632,Gold,Social Commerce
7279,Dylan,Dennis,andrewskaren@example.com,830668996170614,Male,1988-09-19,2023-03-09,Port Kelsey,GA,US,34707,Bronze,Mobile App
7280,Jessica,Glenn,cody37@example.com,86928497904447,Non-binary,1998-08-10,2023-09-14,South Jenniferchester,NY,US,93737,Silver,Mobile App
7281,Jennifer,Howard,caleb81@example.org,98338740685488,Male,1979-11-27,2022-10-19,Johnsontown,MO,US,90593,Silver,Social Commerce
7282,Timothy,Ryan,alexanderjavier@example.org,2928383973,Female,1966-02-16,2023-04-21,New Tiffanyport,OH,US,99067,Gold,In-Store
7283,Susan,Dixon,gonzalezheather@example.org,7177455124963,Prefer not to say,1967-06-29,2023-07-13,Gambleland,IN,US,28218,Bronze,Mobile App
7284,Cathy,Macdonald,davidhampton@example.net,2322508968,Non-binary,1986-10-19,2024-03-04,New Triciamouth,PA,US,87648,Silver,Social Commerce
7286,John,Boyle,thomasbrown@example.net,7275831869841,Non-binary,1969-01-30,2024-10-01,Port Jacobfurt,WA,US,51976,Silver,Online
7287,David,Schroeder,othomas@example.net,,Female,1975-03-31,2023-06-10,Alexanderborough,NY,US,47620,Gold,Social Commerce
7288,Jonathan,Byrd,theresa23@example.net,84393033743086,Male,1974-07-08,2024-02-15,Andrewtown,MA,US,60674,Bronze,Social Commerce
7289,Stephen,Parker,kimberly11@example.com,001514523360212814,Non-binary,1980-05-08,2024-06-06,New Robertport,NJ,US,22934,Bronze,Online
7290,Patricia,Smith,linda07@example.com,16169992817019,Non-binary,1955-07-14,2023-06-15,Lake Elizabeth,GA,US,13870,Bronze,Social Commerce
7291,Amber,Peters,salazarjennifer@example.net,3057645492145,Non-binary,1999-07-06,2022-02-28,North Paul,NC,US,76936,Bronze,Social Commerce
7292,Michael,Stone,brian27@example.com,001360492323727328,Prefer not to say,1997-12-16,,Mcneilville,GA,US,46737,Bronze,Online
7293,Christopher,Rodriguez,mariaarroyo@example.com,001549782198837756,Prefer not to say,1993-08-19,2022-10-26,North Robertmouth,VA,US,62976,Silver,Social Commerce
7294,Daniel,Marshall,smithmarcia@example.net,001774277475823051,Female,1951-10-25,2023-02-26,Taylorchester,PA,US,97050,Platinum,Mobile App
